sampleID	name	taxid	counts	relabundance
ERR3450229	Dorea amylophila	2981789	30037	0.00297
ERR3450229	Roseburia intestinalis	166486	226394	0.02240
ERR3450229	Roseburia hominis	301301	127281	0.01259
ERR3450229	Roseburia faecis	301302	7684	0.00076
ERR3450229	Roseburia rectibacter	2763062	4385	0.00043
ERR3450229	Roseburia sp. 831b	1261635	310	0.00003
ERR3450229	Roseburia sp. 499	1261634	136	0.00001
ERR3450229	Anaerobutyricum hallii	39488	227684	0.02253
ERR3450229	Anaerostipes hadrus	649756	115196	0.01140
ERR3450229	Anaerostipes caccae	105841	242	0.00002
ERR3450229	Anaerostipes sp. PC18	3036926	38	0.00000
ERR3450229	Anaerostipes rhamnosivorans	1229621	16	0.00000
ERR3450229	[Ruminococcus] torques	33039	63112	0.00624
ERR3450229	Mediterraneibacter gnavus	33038	22747	0.00225
ERR3450229	Mediterraneibacter faecis	592978	9810	0.00097
ERR3450229	[Ruminococcus] lactaris	46228	1625	0.00016
ERR3450229	Mediterraneibacter glycyrrhizinilyticus	342942	823	0.00008
ERR3450229	Simiaoa sunii	2763672	52922	0.00524
ERR3450229	Lachnospira eligens	39485	27189	0.00269
ERR3450229	Coprococcus comes	410072	21432	0.00212
ERR3450229	Coprococcus sp. ART55/1	751585	2400	0.00024
ERR3450229	Coprococcus catus	116085	1857	0.00018
ERR3450229	Coprococcus eutactus	33043	1762	0.00017
ERR3450229	Sellimonas intestinalis	1653434	16326	0.00162
ERR3450229	Sellimonas catena	2994035	789	0.00008
ERR3450229	Sellimonas caecigallum	2592333	251	0.00002
ERR3450229	Enterocloster asparagiformis	333367	1308	0.00013
ERR3450229	Enterocloster bolteae	208479	1327	0.00013
ERR3450229	Enterocloster clostridioformis	1531	905	0.00009
ERR3450229	Enterocloster lavalensis	460384	46	0.00000
ERR3450229	[Clostridium] scindens	29347	2828	0.00028
ERR3450229	[Clostridium] hylemonae	89153	709	0.00007
ERR3450229	Wansuia hejianensis	2763667	3018	0.00030
ERR3450229	Eshraghiella crossota	45851	1564	0.00015
ERR3450229	Claveliimonas bilis	3028070	1039	0.00010
ERR3450229	Faecalimonas umbilicata	1912855	993	0.00010
ERR3450229	Eisenbergiella porci	2652274	722	0.00007
ERR3450229	Hungatella sp. SB206	2937758	449	0.00004
ERR3450229	Hungatella hathewayi	154046	214	0.00002
ERR3450229	[Clostridium] symbiosum	1512	255	0.00003
ERR3450229	Pseudobutyrivibrio xylanivorans	185007	202	0.00002
ERR3450229	Marvinbryantia formatexigens	168384	174	0.00002
ERR3450229	Butyrivibrio sp. JL13D10	3236815	52	0.00001
ERR3450229	Butyrivibrio fibrisolvens	831	35	0.00000
ERR3450229	Butyrivibrio proteoclasticus	43305	26	0.00000
ERR3450229	Butyrivibrio hungatei	185008	16	0.00000
ERR3450229	Lacrimispora saccharolytica	84030	46	0.00000
ERR3450229	Lacrimispora sp. HJ-01	3375704	17	0.00000
ERR3450229	Lacrimispora xylanisolvens	384636	16	0.00000
ERR3450229	Qiania dongpingensis	2763669	77	0.00001
ERR3450229	Anaerocolumna sp. AGMB13020	3081750	25	0.00000
ERR3450229	Kineothrix sp. MB12-C1	3070215	27	0.00000
ERR3450229	Kineothrix sedimenti	3123317	16	0.00000
ERR3450229	Novisyntrophococcus fermenticellae	2068655	42	0.00000
ERR3450229	Lachnoanaerobaculum gingivalis	2490855	18	0.00000
ERR3450229	Hominifimenecus sp. rT4P-3	3242979	20	0.00000
ERR3450229	Chordicoccus furentiruminis	2709410	17	0.00000
ERR3450229	Stomatobaculum sp. F0698	3059030	10	0.00000
ERR3450229	Romboutsia ilealis	1115758	7087	0.00070
ERR3450229	Romboutsia sp. CE17	2724150	609	0.00006
ERR3450229	Romboutsia sp. 13368	2708053	648	0.00006
ERR3450229	Romboutsia hominis	1507512	36	0.00000
ERR3450229	Clostridioides difficile	1496	9053	0.00090
ERR3450229	Intestinibacter bartlettii	261299	7066	0.00070
ERR3450229	Terrisporobacter petrolearius	1460447	179	0.00002
ERR3450229	Terrisporobacter vanillatitrophus	3058402	42	0.00000
ERR3450229	Paraclostridium sordellii	1505	41	0.00000
ERR3450229	Emergencia sp. JLR.KK010	3114296	37	0.00000
ERR3450229	Emergencia timonensis	1776384	35	0.00000
ERR3450229	Mogibacterium diversum	114527	62	0.00001
ERR3450229	Ihubacter sp. rT4E-8	3242369	29	0.00000
ERR3450229	Christensenella minuta	626937	4876	0.00048
ERR3450229	Christensenella massiliensis	1805714	2916	0.00029
ERR3450229	Christensenella sp. MSJ-20	2841518	637	0.00006
ERR3450229	Monoglobus pectinilyticus	1981510	50	0.00000
ERR3450229	Streptococcus thermophilus	1308	47483	0.00470
ERR3450229	Streptococcus sp. KHUD_013	3413147	1556	0.00015
ERR3450229	Streptococcus sp. A12	1759399	469	0.00005
ERR3450229	Streptococcus sp. Marseille-Q3533	2759692	61	0.00001
ERR3450229	Streptococcus sp. oral taxon 061	712623	45	0.00000
ERR3450229	Streptococcus sp. ZY1909104	3233335	71	0.00001
ERR3450229	Streptococcus gordonii	1302	831	0.00008
ERR3450229	Streptococcus sanguinis	1305	557	0.00006
ERR3450229	Streptococcus pneumoniae	1313	1105	0.00011
ERR3450229	Streptococcus ilei	1156431	1843	0.00018
ERR3450229	Streptococcus oralis	1303	708	0.00007
ERR3450229	Streptococcus salivarius	1304	784	0.00008
ERR3450229	Streptococcus parasanguinis	1318	446	0.00004
ERR3450229	Streptococcus australis	113107	901	0.00009
ERR3450229	Streptococcus acidominimus	1326	91	0.00001
ERR3450229	Streptococcus mitis	28037	208	0.00002
ERR3450229	Streptococcus cristatus	45634	70	0.00001
ERR3450229	Streptococcus pasteurianus	197614	1297	0.00013
ERR3450229	Streptococcus equinus	1335	98	0.00001
ERR3450229	Streptococcus vestibularis	1343	116	0.00001
ERR3450229	Streptococcus rubneri	1234680	229	0.00002
ERR3450229	Streptococcus suis	1307	272	0.00003
ERR3450229	Streptococcus koreensis	2382163	322	0.00003
ERR3450229	Streptococcus intermedius	1338	33	0.00000
ERR3450229	Streptococcus agalactiae	1311	805	0.00008
ERR3450229	Lactococcus lactis	1358	372	0.00004
ERR3450229	Lactococcus cremoris	1359	840	0.00008
ERR3450229	Latilactobacillus sakei	1599	2738	0.00027
ERR3450229	Latilactobacillus curvatus	28038	68	0.00001
ERR3450229	Latilactobacillus fuchuensis	164393	14	0.00000
ERR3450229	Ligilactobacillus animalis	1605	689	0.00007
ERR3450229	Ligilactobacillus ruminis	1623	78	0.00001
ERR3450229	Lactiplantibacillus plantarum	1590	4366	0.00043
ERR3450229	Leuconostoc carnosum	1252	525	0.00005
ERR3450229	Lacticaseibacillus paracasei	1597	455	0.00005
ERR3450229	Lactobacillus delbrueckii	1584	124	0.00001
ERR3450229	Lentilactobacillus parabuchneri	152331	108	0.00001
ERR3450229	Pediococcus argentinicus	480391	60	0.00001
ERR3450229	Levilactobacillus brevis	1580	47	0.00000
ERR3450229	Enterococcus cecorum	44008	285	0.00003
ERR3450229	Enterococcus faecium	1352	1916	0.00019
ERR3450229	Enterococcus saigonensis	1805431	17	0.00000
ERR3450229	Granulicatella adiacens	46124	124	0.00001
ERR3450229	Jeotgalibaca arthritidis	1868794	55	0.00001
ERR3450229	Staphylococcus xylosus	1288	1403	0.00014
ERR3450229	Staphylococcus carnosus	1281	132	0.00001
ERR3450229	Staphylococcus hominis	1290	27	0.00000
ERR3450229	Gemella sanguinis	84135	249	0.00002
ERR3450229	Gemella morbillorum	29391	48	0.00000
ERR3450229	Faecalibacillus intestinalis	1982626	42280	0.00418
ERR3450229	Thomasclavelia ramosa	1547	363	0.00004
ERR3450229	Catenibacterium sp. co_0103	2478954	272	0.00003
ERR3450229	Catenibacterium mitsuokai	100886	80	0.00001
ERR3450229	Turicibacter sanguinis	154288	3706	0.00037
ERR3450229	Turicibacter bilis	2735723	899	0.00009
ERR3450229	Turicibacter sp. H121	1712675	248	0.00002
ERR3450229	[Eubacterium] hominis	2764325	912	0.00009
ERR3450229	Holdemania massiliensis	1468449	623	0.00006
ERR3450229	Amedibacterium intestinale	2583452	178	0.00002
ERR3450229	Longicatena caecimuris	1796635	99	0.00001
ERR3450229	Massilimicrobiota timonensis	1776392	480	0.00005
ERR3450229	Solobacterium moorei	102148	51	0.00001
ERR3450229	Veillonella parvula	29466	2656	0.00026
ERR3450229	Veillonella rogosae	423477	2138	0.00021
ERR3450229	Veillonella atypica	39777	97	0.00001
ERR3450229	Veillonella dispar	39778	112	0.00001
ERR3450229	Veillonella orientalis	2682455	73	0.00001
ERR3450229	Veillonella nakazawae	2682456	60	0.00001
ERR3450229	Dialister succinatiphilus	487173	125	0.00001
ERR3450229	Megasphaera massiliensis	1232428	33	0.00000
ERR3450229	Colibacter massiliensis	1852379	15	0.00000
ERR3450229	Phascolarctobacterium faecium	33025	156	0.00002
ERR3450229	Mitsuokella multacida	52226	35	0.00000
ERR3450229	Finegoldia magna	1260	56	0.00001
ERR3450229	Parvimonas micra	33033	35	0.00000
ERR3450229	Helcococcus ovis	72026	36	0.00000
ERR3450229	Peptoniphilus harei	54005	19	0.00000
ERR3450229	Murdochiella vaginalis	1852373	18	0.00000
ERR3450229	Bifidobacterium pseudocatenulatum	28026	82774	0.00819
ERR3450229	Bifidobacterium adolescentis	1680	94426	0.00934
ERR3450229	Bifidobacterium longum	216816	29463	0.00292
ERR3450229	Bifidobacterium catenulatum	1686	1654	0.00016
ERR3450229	Bifidobacterium animalis	28025	3908	0.00039
ERR3450229	Bifidobacterium dentium	1689	81	0.00001
ERR3450229	Bifidobacterium breve	1685	100	0.00001
ERR3450229	Bifidobacterium angulatum	1683	18	0.00000
ERR3450229	Bifidobacterium bifidum	1681	78	0.00001
ERR3450229	Rothia mucilaginosa	43675	2331	0.00023
ERR3450229	Rothia aeria	172042	224	0.00002
ERR3450229	Rothia dentocariosa	2047	63	0.00001
ERR3450229	Actinomyces sp. oral taxon 171	706438	130	0.00001
ERR3450229	Actinomyces sp. oral taxon 169	712116	231	0.00002
ERR3450229	Actinomyces sp. oral taxon 414	712122	21	0.00000
ERR3450229	Actinomyces naeslundii	1655	188	0.00002
ERR3450229	Actinomyces massiliensis	461393	124	0.00001
ERR3450229	Actinomyces pacaensis	1852377	27	0.00000
ERR3450229	Actinomyces oris	544580	263	0.00003
ERR3450229	Schaalia odontolytica	1660	296	0.00003
ERR3450229	Schaalia sp. HMT-172	3059028	38	0.00000
ERR3450229	Trueperella pyogenes	1661	27	0.00000
ERR3450229	Winkia neuii	33007	23	0.00000
ERR3450229	Corynebacterium durum	61592	293	0.00003
ERR3450229	Arachnia rubra	1547448	140	0.00001
ERR3450229	Arachnia propionica	1750	43	0.00000
ERR3450229	Cutibacterium acnes	1747	94	0.00001
ERR3450229	Collinsella aerofaciens	74426	86764	0.00859
ERR3450229	Collinsella sp. i05-0019-G5	3132705	12767	0.00126
ERR3450229	Collinsella stercoris	147206	23	0.00000
ERR3450229	Enorma phocaeensis	1871019	70	0.00001
ERR3450229	Olsenella timonensis	1805478	4257	0.00042
ERR3450229	Olsenella sp. oral taxon 807	712411	42	0.00000
ERR3450229	Thermophilibacter mediterraneus	1871031	264	0.00003
ERR3450229	Parolsenella catena	2003188	134	0.00001
ERR3450229	Parolsenella massiliensis	1871022	24	0.00000
ERR3450229	Fannyhessea vaginae	82135	18	0.00000
ERR3450229	Leptogranulimonas caecicola	2894156	10	0.00000
ERR3450229	Adlercreutzia equolifaciens	446660	7135	0.00071
ERR3450229	Adlercreutzia hattorii	2707299	8814	0.00087
ERR3450229	Eggerthella lenta	84112	1773	0.00018
ERR3450229	Eggerthella sp. YY7918	502558	920	0.00009
ERR3450229	Eggerthella guodeyinii	2690837	67	0.00001
ERR3450229	Raoultibacter timonensis	1907662	840	0.00008
ERR3450229	Gordonibacter pamelaeae	471189	427	0.00004
ERR3450229	Gordonibacter urolithinfaciens	1335613	219	0.00002
ERR3450229	Slackia heliotrinireducens	84110	29	0.00000
ERR3450229	Slackia exigua	84109	15	0.00000
ERR3450229	Xiamenia xianingshaonis	2682776	23	0.00000
ERR3450229	Berryella intestinalis	1531429	22	0.00000
ERR3450229	Denitrobacterium detoxificans	79604	22	0.00000
ERR3450229	Arabiibacter massiliensis	1870985	17	0.00000
ERR3450229	Acholeplasma laidlawii	2148	14	0.00000
ERR3450229	Bacteroides uniformis	820	153229	0.01516
ERR3450229	Bacteroides stercoris	46506	37701	0.00373
ERR3450229	Bacteroides caccae	47678	23740	0.00235
ERR3450229	Bacteroides faecis	674529	25178	0.00249
ERR3450229	Bacteroides eggerthii	28111	6975	0.00069
ERR3450229	Bacteroides xylanisolvens	371601	17787	0.00176
ERR3450229	Bacteroides fragilis	817	19570	0.00194
ERR3450229	Bacteroides cellulosilyticus	246787	5549	0.00055
ERR3450229	Bacteroides ovatus	28116	14186	0.00140
ERR3450229	Bacteroides sp. HF-162	2785531	7123	0.00070
ERR3450229	Bacteroides sp. CACC 737	2755405	3204	0.00032
ERR3450229	Bacteroides sp. A1C1	2528203	2434	0.00024
ERR3450229	Bacteroides sp. DH3716P	2847299	4358	0.00043
ERR3450229	Bacteroides sp. D2	556259	698	0.00007
ERR3450229	Bacteroides sp. M10	2763022	207	0.00002
ERR3450229	Bacteroides sp. KFT8	2025659	131	0.00001
ERR3450229	Bacteroides thetaiotaomicron	818	1327	0.00013
ERR3450229	Bacteroides finegoldii	338188	1890	0.00019
ERR3450229	Bacteroides maternus	3117552	542	0.00005
ERR3450229	Bacteroides zhangwenhongii	2650157	814	0.00008
ERR3450229	Bacteroides salyersiae	291644	235	0.00002
ERR3450229	Bacteroides humanifaecis	2792859	2298	0.00023
ERR3450229	Bacteroides difficilis	2763021	334	0.00003
ERR3450229	Bacteroides faecium	2715212	80	0.00001
ERR3450229	Bacteroides hominis	2763023	1315	0.00013
ERR3450229	Bacteroides luhongzhouii	2650158	64	0.00001
ERR3450229	Bacteroides pyogenes	310300	35	0.00000
ERR3450229	Bacteroides caecimuris	1796613	40	0.00000
ERR3450229	Bacteroides intestinalis	329854	25	0.00000
ERR3450229	Bacteroides helcogenes	290053	15	0.00000
ERR3450229	Bacteroides nordii	291645	20	0.00000
ERR3450229	Phocaeicola vulgatus	821	111026	0.01099
ERR3450229	Phocaeicola dorei	357276	16353	0.00162
ERR3450229	Phocaeicola coprophilus	387090	1890	0.00019
ERR3450229	Phocaeicola coprocola	310298	33321	0.00330
ERR3450229	Phocaeicola salanitronis	376805	490	0.00005
ERR3450229	Alistipes putredinis	28117	151709	0.01501
ERR3450229	Alistipes onderdonkii	328813	68968	0.00682
ERR3450229	Alistipes shahii	328814	37765	0.00374
ERR3450229	Alistipes communis	2585118	10668	0.00106
ERR3450229	Alistipes finegoldii	214856	13295	0.00132
ERR3450229	Alistipes sp. i18-0019-D1	3132707	4066	0.00040
ERR3450229	Alistipes sp. dk3624	2662363	29	0.00000
ERR3450229	Alistipes ihumii	1470347	1705	0.00017
ERR3450229	Alistipes senegalensis	1288121	447	0.00004
ERR3450229	uncultured Alistipes sp.	538949	117	0.00001
ERR3450229	Alistipes megaguti	2364787	86	0.00001
ERR3450229	Alistipes dispar	2585119	41	0.00000
ERR3450229	Alistipes indistinctus	626932	26	0.00000
ERR3450229	Parabacteroides merdae	46503	48932	0.00484
ERR3450229	Parabacteroides distasonis	823	30762	0.00304
ERR3450229	Parabacteroides absconsus	2951805	563	0.00006
ERR3450229	Parabacteroides goldsteinii	328812	555	0.00005
ERR3450229	Parabacteroides johnsonii	387661	130	0.00001
ERR3450229	Parabacteroides sp. ASD2025	3415987	42	0.00000
ERR3450229	Butyricimonas virosa	544645	27149	0.00269
ERR3450229	Butyricimonas faecihominis	1472416	4130	0.00041
ERR3450229	Butyricimonas paravirosa	1472417	3395	0.00034
ERR3450229	Butyricimonas faecalis	2093856	154	0.00002
ERR3450229	Odoribacter splanchnicus	28118	26084	0.00258
ERR3450229	Paraprevotella xylaniphila	454155	46285	0.00458
ERR3450229	Paraprevotella clara	454154	4442	0.00044
ERR3450229	Segatella copri	165179	515	0.00005
ERR3450229	Segatella bryantii	77095	567	0.00006
ERR3450229	Prevotella sp. Rep29	2691580	21	0.00000
ERR3450229	Prevotella corporis	28128	72	0.00001
ERR3450229	Barnesiella intestinihominis	487174	48426	0.00479
ERR3450229	Barnesiella sp. An22	1965590	300	0.00003
ERR3450229	Barnesiella viscericola	397865	65	0.00001
ERR3450229	Coprobacter secundus	1501392	659	0.00007
ERR3450229	Coprobacter fastidiosus	1099853	144	0.00001
ERR3450229	Muribaculum gordoncarteri	2530390	12	0.00000
ERR3450229	Duncaniella dubosii	2518971	12	0.00000
ERR3450229	Enterobacter hormaechei	158836	10901	0.00108
ERR3450229	Citrobacter braakii	57706	5843	0.00058
ERR3450229	Klebsiella pneumoniae	573	3806	0.00038
ERR3450229	Escherichia coli	562	20878	0.00207
ERR3450229	Haemophilus parainfluenzae	729	4517	0.00045
ERR3450229	Haemophilus pittmaniae	249188	57	0.00001
ERR3450229	Haemophilus influenzae	727	198	0.00002
ERR3450229	Aggregatibacter aphrophilus	732	43	0.00000
ERR3450229	Ectopseudomonas oleovorans	301	829	0.00008
ERR3450229	Ralstonia pickettii	329	1014	0.00010
ERR3450229	Ralstonia mannitolilytica	105219	119	0.00001
ERR3450229	Oxalobacter aliiformigenes	2946593	15	0.00000
ERR3450229	Sutterella wadsworthensis	40545	42	0.00000
ERR3450229	Pelagibacterium nitratireducens	1046114	30	0.00000
ERR3450229	Phreatobacter stygius	1940610	33	0.00000
ERR3450229	Komagataeibacter oboediens	65958	338	0.00003
ERR3450229	Akkermansia muciniphila	239935	9943	0.00098
ERR3450229	Bilophila wadsworthia	35833	5692	0.00056
ERR3450229	Desulfovibrio piger	901	35	0.00000
ERR3450229	uncultured Mailhella sp.	1981031	33	0.00000
ERR3450229	Treponema denticola	158	144	0.00001
ERR3450229	Treponema putidum	221027	20	0.00000
ERR3450229	Cloacibacillus evryensis	508460	380	0.00004
ERR3450229	Pyramidobacter sp. YE332	3068894	23	0.00000
ERR3450229	Candidatus Southlakia epibionticum	3043284	23	0.00000
ERR3450229	Candidatus Minimicrobia sp. QA0096	3118470	176	0.00002
ERR3450229	Fusobacterium necrophorum	859	66	0.00001
ERR3450229	Methanobrevibacter smithii	2173	191663	0.01896
ERR3450229	Methanobrevibacter intestini	2911853	1934	0.00019
ERR3450229	Methanobrevibacter sp. TLL-48-HuF1	2870563	1147	0.00011
ERR3450229	Methanosphaera stadtmanae	2317	10782	0.00107
ERR3450229	Methanofollis formosanus	299308	14	0.00000
ERR3450229	Homo sapiens	9606	162	0.00002
ERR3450229	Culoivirus faecalis	2955726	7644	0.00076
ERR3450229	Culoivirus americanus	2955725	4984	0.00049
ERR3450229	Culoivirus intestinalis	2955727	1585	0.00016
ERR3450229	Canhaevirus hiberniae	2955579	142	0.00001
ERR3450229	Canhaevirus faecalis	2955578	119	0.00001
ERR3450229	Cohcovirus splanchnicus	2955712	52	0.00001
ERR3450229	Afonbuvirus intestinihominis	2955234	355	0.00004
ERR3450229	Afonbuvirus faecalis	2955233	192	0.00002
ERR3450229	Kahnovirus copri	2956046	178	0.00002
ERR3450229	Ceduovirus cv05802	2845149	647	0.00006
ERR3450229	Oengusvirus oengus	2734262	297	0.00003
ERR3450229	Brigitvirus brigit	2734096	264	0.00003
ERR3450229	Taranisvirus taranis	2734146	1493	0.00015
ERR3450229	Caudoviricetes sp. vir080	3068353	21	0.00000
ERR3450296	Klebsiella pneumoniae	573	2501644	0.20824
ERR3450296	Klebsiella quasipneumoniae	1463165	806224	0.06711
ERR3450296	Klebsiella variicola	244366	2980	0.00025
ERR3450296	Escherichia coli	562	3165411	0.26349
ERR3450296	Escherichia sp. E4742	2044467	182	0.00002
ERR3450296	Escherichia marmotae	1499973	91	0.00001
ERR3450296	Escherichia albertii	208962	60	0.00000
ERR3450296	Escherichia fergusonii	564	110	0.00001
ERR3450296	Citrobacter braakii	57706	16945	0.00141
ERR3450296	Citrobacter freundii	546	14824	0.00123
ERR3450296	Citrobacter portucalensis	1639133	1601	0.00013
ERR3450296	Citrobacter sp. CRE-46	1703250	1026	0.00009
ERR3450296	Enterobacter roggenkampii	1812935	8577	0.00071
ERR3450296	Enterobacter asburiae	61645	8264	0.00069
ERR3450296	Enterobacter hormaechei	158836	3064	0.00026
ERR3450296	Enterobacter kobei	208224	900	0.00007
ERR3450296	Enterobacter sp. T2	2707174	2836	0.00024
ERR3450296	Enterobacter sp. JJBC	3080020	397	0.00003
ERR3450296	Enterobacter bugandensis	881260	663	0.00006
ERR3450296	Leclercia adecarboxylata	83655	1906	0.00016
ERR3450296	Leclercia sp. W6	2282310	199	0.00002
ERR3450296	Leclercia sp. W17	2282309	141	0.00001
ERR3450296	Salmonella enterica	28901	14079	0.00117
ERR3450296	Shigella dysenteriae	622	1383	0.00012
ERR3450296	Shigella boydii	621	2430	0.00020
ERR3450296	Pantoea sp. RSPAM1	2675223	70	0.00001
ERR3450296	Pseudomonas aeruginosa	287	2186	0.00018
ERR3450296	Pseudomonas lundensis	86185	23	0.00000
ERR3450296	Ectopseudomonas oleovorans	301	354	0.00003
ERR3450296	Haemophilus parainfluenzae	729	842	0.00007
ERR3450296	Sutterella wadsworthensis	40545	198	0.00002
ERR3450296	Turicimonas muris	1796652	11	0.00000
ERR3450296	Ralstonia pickettii	329	122	0.00001
ERR3450296	Ralstonia mannitolilytica	105219	34	0.00000
ERR3450296	Komagataeibacter oboediens	65958	51	0.00000
ERR3450296	Bacteroides stercoris	46506	32275	0.00269
ERR3450296	Bacteroides faecis	674529	15607	0.00130
ERR3450296	Bacteroides caccae	47678	7835	0.00065
ERR3450296	Bacteroides uniformis	820	9258	0.00077
ERR3450296	Bacteroides xylanisolvens	371601	6666	0.00055
ERR3450296	Bacteroides ovatus	28116	5918	0.00049
ERR3450296	Bacteroides thetaiotaomicron	818	885	0.00007
ERR3450296	Bacteroides eggerthii	28111	681	0.00006
ERR3450296	Bacteroides fragilis	817	1382	0.00012
ERR3450296	Bacteroides nordii	291645	405	0.00003
ERR3450296	Bacteroides sp. DH3716P	2847299	1403	0.00012
ERR3450296	Bacteroides sp. A1C1	2528203	622	0.00005
ERR3450296	Bacteroides sp. M10	2763022	90	0.00001
ERR3450296	Bacteroides sp. D2	556259	123	0.00001
ERR3450296	Bacteroides sp. KFT8	2025659	70	0.00001
ERR3450296	Bacteroides intestinalis	329854	71	0.00001
ERR3450296	Bacteroides salyersiae	291644	54	0.00000
ERR3450296	Bacteroides cellulosilyticus	246787	62	0.00001
